,Location,Total sqft,price,bedrooms
3546,Virar,580,3200000.0,1.0
3547,Virar,590,3650000.0,1.0
3548,Kanjurmarg,552,10000000.0,1.0
3549,Mira Road East,713,5950000.0,1.0
3550,Mira Road East,1071,8600000.0,2.0
3551,Mira Road East,995,7600000.0,2.0
3552,Mira Road East,740,6320000.0,1.0
3553,Mira Road East,1060,8109999.999999999,2.0
3554,Mira Road East,525,7200000.0,1.0
3555,Mira Road East,720,6200000.0,1.0
3556,Chembur,630,10700000.0,1.0
3557,Nala Sopara,755,4610000.0,2.0
3558,Nala Sopara,460,2895000.0,1.0
3559,Nala Sopara,450,2800000.0,1.0
3560,Virar West,297,2850000.0,1.0
3561,Nala Sopara,450,2850000.0,1.0
3562,Dombivali East,2115,18500000.0,3.0
3563,Mira Road East,715,6000000.0,1.0
3564,Mira Road East,972,9450000.0,2.0
3565,Kalyan West,607,3600000.0,1.0
3566,Thane West,1850,30500000.0,3.0
3567,Airoli,950,10000000.0,2.0
3568,Airoli,1000,12000000.0,2.0
3569,Airoli,560,6500000.0,1.0
3570,Airoli,670,8600000.0,1.0
3571,Airoli,950,14000000.0,2.0
3572,Airoli,719,22000000.0,2.0
3573,Airoli,1100,34000000.0,3.0
3574,Airoli,580,6500000.0,2.0
3575,Airoli,575,7000000.0,1.0
3576,Airoli,555,7000000.0,1.0
3577,Airoli,555,7200000.0,1.0
3578,Airoli,580,8500000.0,1.0
3579,Airoli,950,11000000.0,2.0
3580,Airoli,555,8500000.0,1.0
3581,Airoli,555,7000000.0,1.0
3582,Airoli,850,7500000.0,2.0
3583,Airoli,980,10000000.0,2.0
3584,Airoli,950,12000000.0,2.0
3585,Airoli,900,22500000.0,2.0
3586,Airoli,620,6000000.0,1.0
3587,Airoli,555,7500000.0,1.0
3591,Dombivali,700,5300000.0,1.0
3592,Dombivali,594,3200000.0,1.0
3593,Dombivali,900,5600000.0,3.0
3594,Dombivali,1000,7900000.0,2.0
3595,Vikhroli,945,13000000.0,2.0
3596,other,445,17800000.0,1.0
3597,Dombivali East,535,3210000.0,1.0
3598,Bhiwandi,365,1496000.0,1.0
3599,Chembur,1000,20000000.0,2.0
3600,other,1000,16500000.0,2.0
3601,other,1800,80000000.0,3.0
3602,Ghatkopar East,850,15000000.0,2.0
3603,Chembur,1080,15000000.0,2.0
3604,Chembur,700,14000000.0,2.0
3605,other,1500,69900000.0,3.0
3606,Virar,450,3030000.0,1.0
3607,Nala Sopara,540,3200000.0,1.0
3608,Nala Sopara,755,4610000.0,2.0
3609,Nala Sopara,460,2895000.0,1.0
3610,Nala Sopara,450,2800000.0,1.0
3611,Virar,890,5917000.0,2.0
3612,Virar,710,4325000.0,1.0
3613,Virar,710,4325000.0,1.0
3614,Virar,890,5917000.0,2.0
3615,Virar,750,4325000.0,1.0
3616,Virar,750,4480000.0,1.0
3617,Virar,750,4480000.0,1.0
3618,Virar,1074,6305000.0,2.0
3619,Virar,1074,6305000.0,2.0
3620,Virar,710,4325000.0,1.0
3621,Virar,890,5917000.0,2.0
3622,Virar,750,4325000.0,1.0
3623,Virar,750,4480000.0,1.0
3624,Virar,750,4480000.0,1.0
3625,Virar,1074,6305000.0,2.0
3626,Virar,1074,6305000.0,2.0
3627,Virar,990,6228000.0,2.0
3628,Virar,990,6228000.0,2.0
3629,Virar,710,4296000.0,1.0
3630,Virar,710,4296000.0,1.0
3631,Borivali West,1025,20800000.0,2.0
3632,Borivali West,1025,19600000.0,2.0
3633,Borivali West,1025,19900000.0,2.0
3634,Borivali West,1025,20000000.0,2.0
3635,Borivali West,1025,19500000.0,2.0
3636,Borivali West,1215,24500000.0,3.0
3637,Borivali West,1215,24000000.0,3.0
3638,Borivali West,1215,25000000.0,3.0
3639,Borivali West,1215,23500000.0,3.0
3640,Borivali West,1095,20099999.999999996,2.0
3641,Borivali West,715,12500000.0,1.0
3642,Borivali West,715,12300000.0,1.0
3643,Borivali West,715,11500000.0,1.0
3644,Borivali West,715,11100000.000000002,1.0
3645,Borivali West,1215,24500000.0,3.0
3646,Borivali West,1215,24000000.0,3.0
3647,Virar,595,4450000.0,1.0
3648,Virar,985,6650000.0,2.0
3649,Virar,985,6650000.0,2.0
3650,Virar,750,4325000.0,1.0
3651,Virar,690,3939000.0,1.0
3652,Virar,690,3939000.0,1.0
3653,Virar,1085,8200000.0,2.0
3654,Virar,1075,6850000.0,2.0
3655,Virar,985,7100000.0,2.0
3656,Virar,610,4800000.0,1.0
3657,Dombivali,595,2900000.0,1.0
3658,Dombivali,955,5500000.0,2.0
3659,Dombivali,1000,5200000.0,2.0
3660,Dombivali,746,5550000.0,2.0
3661,Dombivali,1062,8000000.0,3.0
3662,Dombivali,800,5900000.0,2.0
3663,Dombivali,621,4400000.0,1.0
3664,Dombivali,588,3300000.0,1.0
3665,Dombivali,918,6700000.0,2.0
3666,Dombivali,779,4500000.0,2.0
3667,Dombivali,776,4400000.0,2.0
3668,Dombivali,595,2900000.0,1.0
3669,Dombivali,597,2950000.0,1.0
3670,Dombivali,955,5500000.0,2.0
3671,Dombivali,1000,5200000.0,2.0
3672,Bhiwandi,560,2296000.0,1.0
3673,Bhiwandi,550,2255000.0,1.0
3674,Virar,700,3400000.0,1.0
3675,Virar,710,3600000.0,1.0
3676,Koper Khairane,1091,13000000.0,2.0
3677,Koper Khairane,1300,24000000.0,2.0
3678,Koper Khairane,1125,15100000.0,2.0
3679,Koper Khairane,1075,11500000.0,2.0
3680,Ghansoli,1145,14200000.0,2.0
3681,Koper Khairane,1365,13500000.0,3.0
3682,other,1524,19000000.0,3.0
3683,other,1524,18600000.0,3.0
3684,Ghansoli,1080,13000000.0,2.0
3685,Koper Khairane,1125,11000000.0,2.0
3686,Mira Road East,950,7250000.0,2.0
3687,Mira Road East,970,8100000.0,2.0
3688,Mira Road East,1013,8300000.0,2.0
3689,Mira Road East,680,5900000.0,1.0
3690,Mira Road East,920,8800000.0,2.0
3691,Mira Road East,990,8259000.0,2.0
3692,Mira Road East,660,6116000.0,1.0
3693,Mira Road East,1010,8878000.0,2.0
3694,Mira Road East,680,6105000.0,1.0
3695,Mira Road East,1200,12900000.0,3.0
3696,Mira Road East,1000,8850000.0,2.0
3697,Mira Road East,1001,12600000.0,2.0
3698,Mira Road East,1060,8200000.0,2.0
3699,Mira Road East,1060,8200000.0,2.0
3700,Mira Road East,1050,8400000.0,2.0
3701,Mira Road East,1000,11800000.0,2.0
3702,Mira Road East,970,8100000.0,2.0
3703,Neral,378,1558000.0,1.0
3704,Neral,401,1950000.0,1.0
3705,Neral,385,1851000.0000000002,1.0
3706,Neral,375,1810000.0000000002,1.0
3707,Neral,263,1400000.0,1.0
3708,Neral,390,2000000.0,1.0
3709,Neral,400,2100000.0,1.0
3710,Neral,290,1500000.0,1.0
3711,Dombivali,415,4650000.0,1.0
3712,Airoli,900,12500000.0,2.0
3713,Airoli,550,7000000.0,1.0
3714,Airoli,1100,13500000.0,2.0
3715,Airoli,555,8000000.0,1.0
3716,Airoli,550,8500000.0,1.0
3717,Airoli,555,8500000.0,1.0
3718,Vikhroli,655,8000000.0,1.0
3719,Vikhroli,520,8000000.0,1.0
3720,Vikhroli,460,6500000.0,1.0
3721,Powai,1690,67500000.0,3.0
3722,Dombivali East,530,3180000.0,1.0
3723,Andheri West,759,4300000.0,2.0
3724,Dahisar Navi mumbai,550,1500000.0,2.0
3725,Dahisar Navi mumbai,450,1200000.0,1.0
3726,Dahisar Navi mumbai,350,800000.0,1.0
3727,Dahisar Navi mumbai,1200,3400000.0,2.0
3728,Virar,975,5885000.0,2.0
3729,Virar,700,3950000.0,1.0
3730,Virar,750,4100000.0,1.0
3731,Virar,700,3900000.0,1.0
3732,Mira Road East,970,7700000.0,2.0
3733,Bhayandar East,999,8000000.0,2.0
3734,Jogeshwari West,509,13700000.000000002,2.0
3735,Jogeshwari West,311,8397000.0,1.0
3736,Jogeshwari West,635,17100000.0,2.0
3737,Jogeshwari West,405,10900000.0,1.0
3738,Mira Road East,1300,14000000.0,3.0
3739,Mira Road East,580,5500000.0,1.0
3740,Bhayandar East,1003,13000000.0,2.0
3741,Bhiwandi,390,1599000.0,1.0
3742,Bhiwandi,385,1578000.0,1.0
3743,Bhiwandi,375,1612000.0,1.0
3744,Koper Khairane,1050,13200000.0,2.0
3745,Virar,511,3888000.0000000005,1.0
3746,Virar,617,4694000.0,2.0
3747,Virar,473,3599000.0,1.0
3748,Virar,473,3599000.0,1.0
3749,Airoli,620,6000000.0,1.0
3750,Bhiwandi,585,2385000.0,1.0
3751,Palava,945,5500000.0,2.0
3752,Palava,1132,7500000.0,3.0
3753,Dombivali,1098,7600000.0,3.0
3754,Dombivali,595,3100000.0,1.0
3755,Dombivali,694,3400000.0,1.0
3756,Palava,829,4300000.0,2.0
3757,Boisar,615,1968000.0,1.0
3758,Boisar,615,2000000.0,1.0
3759,Panvel,1000,6300000.0,2.0
3760,Panvel,1000,6400000.0,2.0
3761,Panvel,1000,6300000.0,2.0
3762,Panvel,625,3500000.0,1.0
3763,Panvel,980,6200000.0,2.0
3764,Kalamboli,680,4400000.0,1.0
3765,Karanjade,628,3500000.0,1.0
3766,Panvel,1120,6500000.0,2.0
3767,Karanjade,450,2600000.0,1.0
3768,Karanjade,640,3800000.0,1.0
3769,Karanjade,640,3900000.0,1.0
3770,Panvel,1200,6600000.0,2.0
3771,Panvel,685,4200000.0,1.0
3772,Naigaon East,550,3200000.0,1.0
3773,Naigaon East,610,3525000.0,1.0
3774,Mira Road East,740,7700000.0,1.0
3775,Bhiwandi,585,2398000.0,1.0
3776,Mira Road East,680,6100000.0,1.0
3777,Mira Road East,950,9400000.0,2.0
3778,Virar,473,3700000.0,1.0
3779,Koper Khairane,750,8000000.0,1.0
3780,Koper Khairane,750,7800000.0,1.0
3781,Koper Khairane,650,7900000.0,1.0
3782,Palghar,331,1491000.0,1.0
3783,Palghar,466,2100000.0,1.0
3784,Palghar,377,1698999.9999999998,1.0
3785,Palghar,511,2303000.0,1.0
3786,Palghar,421,1897000.0,1.0
3787,Palghar,442,1992000.0000000002,1.0
3788,Palghar,450,2028000.0,1.0
3789,Palghar,356,1604000.0,1.0
3790,Virar,910,4730000.0,2.0
3791,Virar,690,3963000.0000000005,1.0
3792,Virar,690,3963000.0000000005,1.0
3793,Virar,980,5704000.0,2.0
3794,Virar,910,4730000.0,2.0
3795,Virar,520,3254999.9999999995,1.0
3796,Virar,980,5598000.0,2.0
3797,Virar,980,5598000.0,2.0
3798,Virar,980,5492000.0,2.0
3799,Virar,700,4143000.0,1.0
3800,Virar,910,4730000.0,2.0
3801,Virar,980,5704000.0,2.0
3802,Virar,507,3290000.0,1.0
3803,Virar,980,5704000.0,2.0
3804,Virar,690,3699000.0,1.0
3805,Virar,690,3699000.0,1.0
3806,Virar,690,3699000.0,1.0
3807,Virar,690,3699000.0,1.0
3808,Virar,690,3699000.0,1.0
3809,Virar,910,4730000.0,2.0
3810,Virar,690,3963000.0000000005,1.0
3811,Virar,690,3963000.0000000005,1.0
3812,Virar,910,4730000.0,2.0
3813,Virar,690,4069000.0,1.0
3814,Virar,910,4730000.0,2.0
3815,Virar,520,3254999.9999999995,1.0
3816,Boisar,615,1820000.0,1.0
3817,Boisar,615,1850000.0,1.0
3818,Virar,507,3190000.0,1.0
3819,Virar,675,3963000.0000000005,1.0
3820,Dombivali,620,4800000.0,2.0
3821,Mira Road East,715,6500000.0,1.0
3822,Mira Road East,950,8400000.0,2.0
3823,Mira Road East,950,8255000.0,2.0
3824,Mira Road East,720,6400000.0,1.0
3825,Mira Road East,720,6300000.0,1.0
3826,Saphale,640,2199000.0,1.0
3827,Saphale,660,2279000.0,1.0
3828,Saphale,905,3099000.0,2.0
3829,Saphale,715,2449000.0,1.0
3830,Saphale,730,2499000.0,1.0
3831,Mira Road East,990,10500000.0,2.0
3832,Mira Road East,999,9700000.0,2.0
3833,Mira Road East,1024,12400000.0,2.0
3834,Vashi,1450,32500000.0,3.0
3835,Vashi,1700,24800000.0,3.0
3836,Vashi,1700,21000000.0,3.0
3837,Vashi,1700,25000000.0,3.0
3838,Koper Khairane,1050,14300000.0,2.0
3839,Ghansoli,1525,18200000.0,3.0
3840,Vashi,1700,22000000.0,3.0
3841,Koper Khairane,650,8000000.0,1.0
3842,Bhiwandi,365,1496000.0,1.0
3843,Dombivali,864,6500000.0,2.0
3844,Palava,805,4500000.0,2.0
3845,Dombivali,585,3400000.0,1.0
3846,Palava,1085,5500000.0,2.0
3847,Dombivali,774,3200000.0,1.0
3848,Mira Road East,1100,9500000.0,2.0
3849,Mira Road East,700,6300000.0,1.0
3850,Vikhroli,747,16900000.0,2.0
3851,Vikhroli,682,16900000.0,2.0
3852,Vikhroli,685,16800000.0,2.0
3853,Vikhroli,750,16700000.0,2.0
3854,Thane West,3000,33700000.0,3.0
3855,other,715,3000000.0,1.0
3856,Bhayandar East,550,3500000.0,1.0
3857,other,510,3500000.0,1.0
3858,Mira Road East,715,6500000.0,1.0
3859,Borivali East,525,11500000.0,1.0
3860,Borivali East,500,11500000.0,1.0
3861,Naigaon East,500,3000000.0,1.0
3862,Agripada,545,17000000.0,1.0
3863,Bhiwandi,550,2255000.0,1.0
3864,Koper Khairane,2000,22500000.0,3.0
3865,Vikroli East,742,9500000.0,2.0
3866,Vikroli East,586,7500000.0,1.0
3867,Airoli,1900,19000000.0,3.0
3868,Koper Khairane,625,7000000.0,1.0
3869,Naigaon East,500,2700000.0,1.0
3870,Virar,700,5200000.0,2.0
3871,Bhayandar East,385,2800000.0,1.0
3872,Kandivali West,720,21900000.0,2.0
3873,Kandivali West,1462,39500000.0,3.0
3874,Koper Khairane,1650,18000000.0,3.0
3875,Koper Khairane,1150,13000000.0,2.0
3876,Koper Khairane,1150,14500000.0,2.0
3877,Koper Khairane,2050,27500000.0,3.0
3878,Koper Khairane,1140,12000000.0,2.0
3879,Koper Khairane,1160,12500000.0,2.0
3880,Koper Khairane,1570,19000000.0,3.0
3881,Dombivli (West),360,2700000.0,1.0
3882,Vichumbe,791,4500000.0,2.0
3883,Kharghar,1100,12000000.0,2.0
3884,Kharghar,1100,12500000.0,2.0
3885,Kharghar,1150,10000000.0,2.0
3886,Kharghar,1490,23000000.0,3.0
3887,Kharghar,1100,13000000.0,2.0
3888,Dombivali East,576,3400000.0,1.0
3889,Dombivali East,550,3700000.0,1.0
3890,Virar,550,3150000.0,1.0
3891,Virar,650,3700000.0,1.0
3892,Mira Road East,700,6200000.0,1.0
3893,Bhiwandi,800,3279999.9999999995,2.0
3894,Bhiwandi,670,2747000.0,2.0
3895,Bhiwandi,545,2343000.0,1.0
3896,Bhiwandi,530,2173000.0,1.0
3897,Dombivali,395,5976000.0,1.0
3898,Dombivali,395,5976000.0,1.0
3899,Dombivali,395,5976000.0,1.0
3900,Dombivali,395,5976000.0,1.0
3901,Dombivali,359,5417000.0,1.0
3902,Dombivali,359,5417000.0,1.0
3903,Dombivali,543,8815000.0,2.0
3904,Dombivali,543,8815000.0,2.0
3905,Dombivali,395,6021000.0,1.0
3906,Dombivali,395,6021000.0,1.0
3907,Dombivali,360,5417000.0,1.0
3908,Dombivali,360,5417000.0,1.0
3909,Dombivali,580,4200000.0,2.0
3910,Virar West,680,3450000.0,1.0
3911,Kharghar,1850,17500000.0,4.0
3912,Kalamboli,1250,9600000.0,2.0
3913,Kalamboli,670,6500000.0,1.0
3914,Kharghar,1120,9800000.0,2.0
3915,Dombivali,585,3600000.0,1.0
3916,Borivali West,836,19200000.0,2.0
3917,Borivali West,753,17300000.0,2.0
3918,Borivali West,1691,38800000.0,4.0
3919,Borivali West,742,17000000.0,2.0
3920,Borivali West,1056,24200000.0,3.0
3921,Borivali West,1092,25099999.999999996,3.0
3922,Borivali West,1026,23500000.0,3.0
3923,Borivali West,1096,25200000.0,3.0
3924,Borivali West,743,17100000.0,2.0
3925,Borivali West,1036,23800000.0,3.0
3926,Kandivali West,987,22500000.0,3.0
3927,Kandivali West,753,17300000.0,2.0
3928,Kharghar,1870,16299999.999999998,3.0
3929,Kharghar,1650,14400000.0,3.0
3931,Bhiwandi,410,1763000.0,1.0
3932,Kalyan West,1565,12500000.0,3.0
3933,Dombivali,465,2790000.0,1.0
3934,other,1025,22500000.0,2.0
3935,Agripada,825,14000000.0,2.0
3936,Byculla,1055,35000000.0,2.0
3937,Dahisar,1075,27000000.0,2.0
3938,Agripada,1270,35000000.0,2.0
3939,Ambernath East,702,3000000.0,1.0
3940,Kamothe,655,6700000.0,1.0
3941,Kamothe,1050,8800000.0,2.0
3942,Kamothe,650,5700000.0,1.0
3943,Koper Khairane,650,4500000.0,1.0
3944,Kamothe,650,6600000.0,1.0
3945,Koper Khairane,1050,7200000.0,2.0
3946,Kamothe,1185,8600000.0,2.0
3947,Kamothe,645,5200000.0,1.0
3948,Kharghar,1100,12500000.0,2.0
3949,Dombivali,585,3300000.0,1.0
3950,Dombivali,1098,7300000.0,3.0
3951,Virar,750,4250000.0,1.0
3952,Virar,750,5534000.0,2.0
3953,Virar,650,3950000.0,1.0
3954,Naigaon East,915,5100000.0,2.0
3955,Naigaon East,500,2400000.0,1.0
3956,Naigaon East,630,3400000.0,1.0
3957,Vasai,670,3300000.0,1.0
3958,Naigaon East,535,2400000.0,1.0
3959,Naigaon East,590,3300000.0,1.0
3960,Naigaon East,500,2800000.0,1.0
3961,Naigaon East,595,3200000.0,1.0
3962,Naigaon East,595,3200000.0,1.0
3963,Naigaon East,830,3800000.0,2.0
3964,Naigaon East,595,3200000.0,1.0
3965,Naigaon East,535,2800000.0,1.0
3966,Naigaon East,630,2600000.0,1.0
3967,Naigaon East,535,2400000.0,1.0
3968,Naigaon East,500,2400000.0,1.0
3969,Naigaon East,535,2800000.0,1.0
3970,Naigaon East,500,2600000.0,1.0
3971,Naigaon East,610,3450000.0,1.0
3972,Naigaon East,630,3000000.0,1.0
3973,other,670,3500000.0,1.0
3974,Vasai,670,3500000.0,1.0
3975,Vasai,966,4800000.0,2.0
3976,Naigaon East,500,2600000.0,1.0
3977,Naigaon East,610,3400000.0,1.0
3978,Naigaon East,610,3200000.0,1.0
3979,Naigaon East,590,3600000.0,1.0
